ngram,total_count,up_count,down_count,polarity_score,polarity
블랙아웃/NNG,233,115,80,1.4375,Hawkish
외교원/NNG,15,6,2,3.0,Hawkish
리쇼어링/NNG,24,12,6,2.0,Hawkish
금리/NNG;인상/NNG;지연/NNG;기대/NNG;크/VV,31,16,9,1.7777777777777777,Hawkish
주급/NNG,18,11,5,2.2,Hawkish
채권시장/NNG;영향/NNG;제한적/VAX,16,8,5,1.6,Hawkish
특별참가자/NNG,21,17,3,5.666666666666667,Hawkish
기업/NNG;심리/NNG;위축/NNG,18,7,5,1.4,Hawkish
국채시장/NNG;최대/NNG,21,11,0,inf,Hawkish
질적/VAX;완화/NNG,17,11,4,2.75,Hawkish
채권시장/NNG;불플래트닝/NNG,16,9,5,1.8,Hawkish
고용/NNG;호조/NNG;fed/NNG;금리/NNG;인상/NNG,15,6,4,1.5,Hawkish
고용/NNG;우려/NNG,27,15,9,1.6666666666666667,Hawkish
확장/NNG;거시정책/NNG;힘입/VV;완만/NNG;성장/NNG,16,9,5,1.8,Hawkish
대내외/NNG;경제/NNG;여건/NNG;비추/VV;성장/NNG,19,12,5,2.4,Hawkish
완화/NNG;정책/NNG;벗어나/VV,24,14,8,1.75,Hawkish
소기업낙관지수/NNG;상승/NNG,30,15,9,1.6666666666666667,Hawkish
fed/NNG;금리/NNG;인상/NNG;제한/NNG,15,9,4,2.25,Hawkish
긍정적/VAX;fed/NNG;금리/NNG;인상/NNG,17,9,2,4.5,Hawkish
고용시장/NNG;강화/NNG,15,5,2,2.5,Hawkish
위험자산/NNG;선호/NNG;회복/NNG,36,15,10,1.5,Hawkish
노동/NNG;생산성/NNG;개선/NNG,15,8,3,2.6666666666666665,Hawkish
위험자산/NNG;선호/NNG;확산/NNG,23,14,5,2.8,Hawkish
집단/NNG;대출심사/NNG;강화/NNG,23,12,6,2.0,Hawkish
고용/NNG;증가/NNG;하향/NNG,47,19,12,1.5833333333333333,Hawkish
가계/NNG;부채/NNG;증가/NNG;부담/NNG,15,6,3,2.0,Hawkish
매입오퍼레이션/NNG,28,18,10,1.8,Hawkish
요미/NNG,42,42,0,inf,Hawkish
물가/NNG;상승률/NNG;밑돌/VV,45,22,14,1.5714285714285714,Hawkish
광군제/NNG,38,19,10,1.9,Hawkish
유예/NNG;늘/VV,17,7,5,1.4,Hawkish
틱차트/NNG,30,14,9,1.5555555555555556,Hawkish
금리/NNG;상승/NNG;금리/NNG;오르/VV,16,12,4,3.0,Hawkish
단기/NNG;안전자산/NNG;선호/NNG,16,9,4,2.25,Hawkish
분할합병/NNG,21,12,7,1.7142857142857142,Hawkish
사빈/NNG,15,10,5,2.0,Hawkish
유동성/NNG;규제/NNG;강화/NNG,16,8,4,2.0,Hawkish
위험자산/NNG;선호/NNG;강하/VA,73,36,22,1.6363636363636365,Hawkish
고정/NNG;금리/NNG;무제한/NNG,16,9,3,3.0,Hawkish
공급/NNG;증가/NNG;우려/NNG,46,17,12,1.4166666666666667,Hawkish
의견거절/NNG,22,15,2,7.5,Hawkish
출생지/NNG,25,23,2,11.5,Hawkish
성과연봉제/NNG,211,92,67,1.373134328358209,Hawkish
금리/NNG;상승/NNG;압력/NNG;제한적/VAX,19,8,6,1.3333333333333333,Hawkish
물가/NNG;상승효과/NNG,17,10,7,1.4285714285714286,Hawkish
아문/NNG,20,11,5,2.2,Hawkish
젂/VV,743,743,0,inf,Hawkish
국채/NNG;매입/NNG;축소/NNG,20,12,4,3.0,Hawkish
fed/NNG;경기/NNG;판단/NNG;상향/NNG,16,13,2,6.5,Hawkish
강화법/NNG,15,8,4,2.0,Hawkish
파리기후협정/NNG,15,9,3,3.0,Hawkish
완화정책/NNG;한계/NNG,25,17,4,4.25,Hawkish
발행/NNG;위험/NNG,17,8,6,1.3333333333333333,Hawkish
정책/NNG;줄/VV,17,9,6,1.5,Hawkish
삼일절/NNG,29,28,0,inf,Hawkish
북로/NNG,15,15,0,inf,Hawkish
유타/NNG,48,32,8,4.0,Hawkish
행정명령/NNG,196,100,73,1.36986301369863,Hawkish
질물/NNG,18,18,0,inf,Hawkish
성장/NNG;완만/NNG;수요측면/NNG;물가/NNG;상승/NNG,22,17,2,8.5,Hawkish
수출/NNG;세계/NNG;경제/NNG;회복/NNG,36,25,4,6.25,Hawkish
회복/NNG;힘입/VV;개선/NNG,25,23,1,23.0,Hawkish
앆/NNG,129,129,0,inf,Hawkish
국영화/NNG,23,11,8,1.375,Hawkish
보호국/NNG,36,23,9,2.5555555555555554,Hawkish
선택법/NNG,37,34,1,34.0,Hawkish
국채/NNG;금리/NNG;불안/NNG,34,19,14,1.3571428571428572,Hawkish
경제/NNG;상방/NNG,27,11,5,2.2,Hawkish
국경조정세/NNG,84,54,13,4.153846153846154,Hawkish
재투자/NNG;종료/NNG,22,9,4,2.25,Hawkish
통화정책/NNG;지지/NNG,27,15,7,2.142857142857143,Hawkish
나신/NNG,25,15,2,7.5,Hawkish
소비자/NNG;물가/NNG;농축수산물/NNG;가격/NNG;상승/NNG,20,13,2,6.5,Hawkish
세계/NNG;경제/NNG;회복/NNG;확대/NNG,26,17,3,5.666666666666667,Hawkish
금융시장/NNG;주가/NNG;상승/NNG,28,15,9,1.6666666666666667,Hawkish
질자/NNG,24,9,3,3.0,Hawkish
리플레이션트레이드/NNG,17,15,2,7.5,Hawkish
완화정책/NNG;제거/NNG,25,12,5,2.4,Hawkish
금리/NNG;이미/MAG;금리/NNG;인상/NNG,17,9,5,1.8,Hawkish
fed/NNG;보유자산/NNG;축소/NNG,240,105,79,1.3291139240506329,Hawkish
초장기물/NNG;약세/NNG,22,10,6,1.6666666666666667,Hawkish
가격/NNG;방어/NNG,32,16,8,2.0,Hawkish
듯/VV,37,33,4,8.25,Hawkish
수출/NNG;투자/NNG;개선/NNG,22,14,6,2.3333333333333335,Hawkish
교역/NNG;여건/NNG;악화/NNG,15,11,4,2.75,Hawkish
보릿고개/NNG,28,15,7,2.142857142857143,Hawkish
자산/NNG;축소/NNG;금리/NNG;인상/NNG,29,14,8,1.75,Hawkish
요예/NNG,15,15,0,inf,Hawkish
측일/NNG,16,14,1,14.0,Hawkish
결일/NNG,22,19,2,9.5,Hawkish
세내/VV,30,29,1,29.0,Hawkish
달달/MAG,62,57,2,28.5,Hawkish
장기위험손해율/NNG,27,15,7,2.142857142857143,Hawkish
트럼프트레이드/NNG,43,32,10,3.2,Hawkish
그린스펀수수께끼/NNG,22,16,5,3.2,Hawkish
지수/NNG;확장/NNG,47,23,5,4.6,Hawkish
영업기/NNG,17,7,4,1.75,Hawkish
경영/NNG;불확실성/NNG,20,12,6,2.0,Hawkish
담보보완대출/NNG,56,28,15,1.8666666666666667,Hawkish
무역신용/NNG,19,9,6,1.5,Hawkish
중소벤처기업부/NNG,46,23,17,1.3529411764705883,Hawkish
금리/NNG;인상/NNG;확률/NNG;높/VA,18,9,3,3.0,Hawkish
정치/NNG;위험/NNG;해소/NNG,17,6,4,1.5,Hawkish
신용위험액/NNG,26,16,4,4.0,Hawkish
가계/NNG;부채/NNG;안정/NNG,88,36,26,1.3846153846153846,Hawkish
정책/NNG;불확실성/NNG;높/VA,31,15,10,1.5,Hawkish
스튜어드십코드/NNG,91,61,20,3.05,Hawkish
도시재생뉴딜/NNG,45,29,4,7.25,Hawkish
수비대/NNG,18,13,5,2.6,Hawkish
채권시장/NNG;강세/NNG;압력/NNG,19,11,5,2.2,Hawkish
가계/NNG;부채/NNG;증가/NNG;지정학/NNG;위험/NNG,19,13,4,3.25,Hawkish
볼드체/NNG,22,22,0,inf,Hawkish
글로벌/NNG;교역/NNG;회복/NNG,16,7,4,1.75,Hawkish
대외/NNG;경기/NNG;개선/NNG,16,7,5,1.4,Hawkish
유효구인배율/NNG,16,7,4,1.75,Hawkish
단교/NNG,45,14,7,2.0,Hawkish
임금/NNG;상승률/NNG;상승/NNG,18,7,4,1.75,Hawkish
금리/NNG;일드커브/NNG;플래트닝/NNG,17,7,4,1.75,Hawkish
초대형투자은행/NNG,79,45,18,2.5,Hawkish
종합투자계좌/NNG,20,12,5,2.4,Hawkish
신대/NNG,15,8,6,1.3333333333333333,Hawkish
소기업낙관지수/NNG;하락/NNG,32,6,4,1.5,Hawkish
무역/NNG;회복/NNG,21,14,4,3.5,Hawkish
관공/NNG,24,11,5,2.2,Hawkish
안사/NNG,17,8,6,1.3333333333333333,Hawkish
높/VA;필요/NNG;없/VA,17,12,2,6.0,Hawkish
홍매/NNG,26,11,6,1.8333333333333333,Hawkish
보세/NNG,38,11,7,1.5714285714285714,Hawkish
소득주도성장정책/NNG,47,24,11,2.1818181818181817,Hawkish
혁신성장/NNG,192,132,35,3.7714285714285714,Hawkish
썰/VV,21,8,6,1.3333333333333333,Hawkish
fed/NNG;자산/NNG;축소/NNG;금리/NNG;인상/NNG,26,14,8,1.75,Hawkish
창건일/NNG,66,44,12,3.6666666666666665,Hawkish
전술핵/NNG,52,31,12,2.5833333333333335,Hawkish
채권/NNG;관심/NNG;높/VA,19,11,8,1.375,Hawkish
광공업/NNG;생산/NNG;상승/NNG,18,8,6,1.3333333333333333,Hawkish
북한리스크/NNG;경계/NNG,22,12,9,1.3333333333333333,Hawkish
통화/NNG;완화정책/NNG;축소/NNG,23,9,3,3.0,Hawkish
유가/NNG;하락/NNG;위험/NNG,16,9,3,3.0,Hawkish
평단/NNG,17,7,5,1.4,Hawkish
실적/NNG;방어/NNG,15,7,4,1.75,Hawkish
환적/NNG,15,6,3,2.0,Hawkish
금리/NNG;인상/NNG;보유자산/NNG;축소/NNG,29,14,5,2.8,Hawkish
원달러/NNG;변동성/NNG;크/VV,18,9,5,1.8,Hawkish
채권시장/NNG;급등/NNG,22,13,6,2.1666666666666665,Hawkish
수소폭탄/NNG,43,34,8,4.25,Hawkish
미/NNG;비농업/NNG;고용/NNG;증가/NNG,82,38,19,2.0,Hawkish
트렌드분석/NNG,27,24,1,24.0,Hawkish
경기/NNG;부양책/NNG;제거/NNG,18,6,3,2.0,Hawkish
상승률/NNG;제한/NNG,21,9,6,1.5,Hawkish
전력화/NNG,30,14,10,1.4,Hawkish
선시/NNG,15,8,2,4.0,Hawkish
통화/NNG;완화/NNG;축소/NNG,31,21,5,4.2,Hawkish
가격/NNG;국제/NNG;유가/NNG;상승/NNG,17,5,2,2.5,Hawkish
외국인/NNG;국채선물/NNG;매도/NNG;상승/NNG,17,9,6,1.5,Hawkish
금리/NNG;인상/NNG;가능성/NNG;급등/NNG,18,10,5,2.0,Hawkish
변액보증준비금/NNG,48,27,16,1.6875,Hawkish
위험/NNG;손해율/NNG;개선/NNG,18,10,5,2.0,Hawkish
호조/NNG;높/VA,17,13,4,3.25,Hawkish
인플레이션/NNG;상승/NNG;압박/NNG,39,21,11,1.9090909090909092,Hawkish
경제/NNG;활동/NNG;견고/NNG,18,8,4,2.0,Hawkish
중관/NNG,43,20,15,1.3333333333333333,Hawkish
세제개편안/NNG;불확실성/NNG,23,12,8,1.5,Hawkish
가계/NNG;대출/NNG;증가/NNG;최대/NNG,17,10,2,5.0,Hawkish
가계/NNG;부채/NNG;금리/NNG;인상/NNG,69,33,22,1.5,Hawkish
fed/NNG;시장/NNG;예상/NNG;금리/NNG;인상/NNG,15,6,4,1.5,Hawkish
호찌/NNG,20,11,5,2.2,Hawkish
민시/NNG,29,14,5,2.8,Hawkish
이자비용/NNG;부담/NNG;크/VV,15,8,5,1.6,Hawkish
위험자산/NNG;투자심리/NNG;회복/NNG,17,6,4,1.5,Hawkish
전자계약/NNG,224,132,36,3.6666666666666665,Hawkish
표지판/NNG,20,4,3,1.3333333333333333,Hawkish
유가/NNG;금속/NNG;가격/NNG;하락/NNG,16,7,4,1.75,Hawkish
문진/NNG,61,35,20,1.75,Hawkish
저질/NNG,15,8,6,1.3333333333333333,Hawkish
물가/NNG;상승/NNG;우려/NNG;크/VV,17,9,5,1.8,Hawkish
요도/NNG,22,12,4,3.0,Hawkish
민유/NNG,20,11,5,2.2,Hawkish
중환자/NNG,21,13,7,1.8571428571428572,Hawkish
금융시스템/NNG;개선/NNG,16,7,5,1.4,Hawkish
반등/NNG;제한/NNG,15,9,3,3.0,Hawkish
최저주거기준/NNG,18,9,5,1.8,Hawkish
fed/NNG;금리/NNG;인상/NNG;가능성/NNG;낮/VV,38,17,13,1.3076923076923077,Hawkish
국해/NNG,37,29,4,7.25,Hawkish
현안점검회의/NNG,26,11,7,1.5714285714285714,Hawkish
태아보험/NNG,16,12,2,6.0,Hawkish
총위험액/NNG,43,21,16,1.3125,Hawkish
국제/NNG;유가/NNG;뛰/VV,21,8,4,2.0,Hawkish
금융시장/NNG;혼란/NNG;금리/NNG;인상/NNG,15,11,2,5.5,Hawkish
하이보/NNG,349,209,92,2.2717391304347827,Hawkish
심창/NNG,15,10,5,2.0,Hawkish
분금/NNG,17,11,6,1.8333333333333333,Hawkish
확성기/NNG,77,63,9,7.0,Hawkish
자율형사립고/NNG,44,22,15,1.4666666666666666,Hawkish
강력/NNG;매파/NNG,18,9,6,1.5,Hawkish
중항/NNG,18,8,4,2.0,Hawkish
時報/NNG,39,17,13,1.3076923076923077,Hawkish
세태/NNG,18,10,6,1.6666666666666667,Hawkish
민스키모멘트/NNG,18,8,5,1.6,Hawkish
강아지/NNG,15,11,3,3.6666666666666665,Hawkish
구매/NNG;미루/VV,15,9,5,1.8,Hawkish
저번/NNG,24,13,7,1.8571428571428572,Hawkish
절하/NNG;위험/NNG,35,19,9,2.111111111111111,Hawkish
원유/NNG;수요/NNG;감소/NNG;우려/NNG,27,17,8,2.125,Hawkish
양벌규정/NNG,18,12,6,2.0,Hawkish
낭독/NNG,24,16,5,3.2,Hawkish
쩨/MAG,43,24,8,3.0,Hawkish
비키니/NNG,15,8,3,2.6666666666666665,Hawkish
주택구입/NNG;부담/NNG,22,13,6,2.1666666666666665,Hawkish
주택/NNG;오르/VV,16,8,4,2.0,Hawkish
준결승/NNG,19,12,5,2.4,Hawkish
엑스레이/NNG,16,6,2,3.0,Hawkish
담쟁이/NNG,22,14,7,2.0,Hawkish
순이익/NNG;시장/NNG;예상/NNG;상회/NNG,38,19,11,1.7272727272727273,Hawkish
단감/NNG,17,13,0,inf,Hawkish
도시락폭탄/NNG,34,18,13,1.3846153846153846,Hawkish
단기/NNG;상승/NNG;압력/NNG,22,9,6,1.5,Hawkish
리콜사태/NNG,122,57,35,1.6285714285714286,Hawkish
ecb/NNG;경기/NNG;침체/NNG,22,10,7,1.4285714285714286,Hawkish
가격표시제/NNG,19,11,1,11.0,Hawkish
가격/NNG;하락/NNG;견인/NNG,18,7,5,1.4,Hawkish
유가/NNG;공급/NNG;증가/NNG,15,7,1,7.0,Hawkish
국유재산법/NNG,16,10,4,2.5,Hawkish
신흥국/NNG;인플레이션/NNG;우려/NNG,17,15,0,inf,Hawkish
물가/NNG;목표/NNG;상향/NNG,38,19,8,2.375,Hawkish
미러/NNG,15,6,3,2.0,Hawkish
장애인연금/NNG,45,20,15,1.3333333333333333,Hawkish
불굴/NNG,17,12,3,4.0,Hawkish
근거리/NNG,32,22,4,5.5,Hawkish
퍼펙트/NNG,17,11,6,1.8333333333333333,Hawkish
위기/NNG;재발/NNG;막/VV,18,9,5,1.8,Hawkish
발찌/NNG,98,51,29,1.7586206896551724,Hawkish
구스타브/NNG,29,29,0,inf,Hawkish
유로존/NNG;경제/NNG;침체/NNG,29,16,9,1.7777777777777777,Hawkish
한문/NNG,17,12,4,3.0,Hawkish
넷북/NNG,31,14,8,1.75,Hawkish
crs/NNG;금리/NNG;하락/NNG;압력/NNG,16,8,5,1.6,Hawkish
외채/NNG;감소/NNG,15,8,4,2.0,Hawkish
뜬소문/NNG,16,7,5,1.4,Hawkish
주택/NNG;지표/NNG;긍정적/VAX,24,8,6,1.3333333333333333,Hawkish
위험/NNG;균형/NNG;잡/VV,32,19,7,2.7142857142857144,Hawkish
아직/MAG;경제/NNG;회복/NNG,25,11,8,1.375,Hawkish
선루프/NNG,30,16,8,2.0,Hawkish
경제/NNG;위기/NNG;탈출/NNG,20,10,7,1.4285714285714286,Hawkish
가계/NNG;기업/NNG;부실/NNG,22,13,5,2.6,Hawkish
유동성/NNG;충분히/MAG;확보/NNG,15,8,3,2.6666666666666665,Hawkish
공실/NNG;위험/NNG,34,19,8,2.375,Hawkish
대마초/NNG,17,7,5,1.4,Hawkish
연기설/NNG,22,15,5,3.0,Hawkish
와병/NNG,19,11,6,1.8333333333333333,Hawkish
이맘/NNG,18,12,5,2.4,Hawkish
쳐줄/VV,16,7,3,2.3333333333333335,Hawkish
경제/NNG;침체국면/NNG;벗어나/VV,24,13,3,4.333333333333333,Hawkish
은행/NNG;금리/NNG;급등/NNG,25,12,8,1.5,Hawkish
국채/NNG;금리/NNG;많이/MAG;오르/VV,20,12,6,2.0,Hawkish
유모차/NNG,24,9,3,3.0,Hawkish
전매/NNG;제한/NNG;풀/VV,19,10,7,1.4285714285714286,Hawkish
난도/NNG,36,21,11,1.9090909090909092,Hawkish
금리/NNG;떨어/VV;하락/NNG,37,15,10,1.5,Hawkish
고엽제/NNG,20,11,5,2.2,Hawkish
부쳐진다/VV,16,7,5,1.4,Hawkish
라크/NNG,15,6,4,1.5,Hawkish
구조법/NNG,21,8,6,1.3333333333333333,Hawkish
허용량/NNG,29,8,1,8.0,Hawkish
악질/NNG,15,8,6,1.3333333333333333,Hawkish
일제고사/NNG,69,40,22,1.8181818181818181,Hawkish
魯/NNG,38,16,11,1.4545454545454546,Hawkish
옥외집회/NNG,17,8,3,2.6666666666666665,Hawkish
금리/NNG;오르/VV;낮/VA,18,8,6,1.3333333333333333,Hawkish
연체율/NNG;넘/VV,16,6,4,1.5,Hawkish
고참/NNG,15,6,4,1.5,Hawkish
동남아시아국가연합/NNG,36,20,7,2.857142857142857,Hawkish
휘둘렀/VV,15,8,2,4.0,Hawkish
부채/NNG;상환/NNG;어렵/VA,22,13,7,1.8571428571428572,Hawkish
디플레이션/NNG;악순환/NNG,15,6,3,2.0,Hawkish
통화정책/NNG;실기/NNG,23,12,7,1.7142857142857142,Hawkish
국채/NNG;스프레드/NNG;축소/NNG,16,9,3,3.0,Hawkish
미/NNG;국채/NNG;가격/NNG;오르/VV,21,12,7,1.7142857142857142,Hawkish
씨네/NNG,25,19,4,4.75,Hawkish
내진설계/NNG,38,17,10,1.7,Hawkish
스케이팅/NNG,47,21,12,1.75,Hawkish
정책/NNG;자신/NNG,15,5,3,1.6666666666666667,Hawkish
사회적경제/NNG,97,49,37,1.3243243243243243,Hawkish
자금/NNG;부담/NNG;줄/VV,19,11,5,2.2,Hawkish
민평/NNG;밑돌/VV,55,28,18,1.5555555555555556,Hawkish
조승/NNG,27,15,6,2.5,Hawkish
기대/NNG;넘/VV;상승/NNG,16,8,3,2.6666666666666665,Hawkish
우려/NNG;크/VV;안전자산/NNG;선호/NNG,26,12,8,1.5,Hawkish
京報/NNG,24,11,7,1.5714285714285714,Hawkish
글로벌포럼/NNG,25,10,5,2.0,Hawkish
雅/NNG,26,12,5,2.4,Hawkish
바로가기/NNG,100,51,36,1.4166666666666667,Hawkish
절하/NNG;최대/NNG,22,9,6,1.5,Hawkish
금값/NNG;하락/NNG;압력/NNG,28,14,8,1.75,Hawkish
반짝반짝/MAG,18,9,6,1.5,Hawkish
차단기/NNG,15,9,6,1.5,Hawkish
외환딜링룸/NNG,33,14,8,1.75,Hawkish
기업/NNG;부도/NNG;위험/NNG;크/VV,19,10,6,1.6666666666666667,Hawkish
신용/NNG;대출/NNG;금리/NNG;내리/VV,15,7,5,1.4,Hawkish
주택/NNG;활성화/NNG,22,11,7,1.5714285714285714,Hawkish
표할/VV,23,12,9,1.3333333333333333,Hawkish
친권/NNG,19,14,4,3.5,Hawkish
작품상/NNG,29,18,11,1.6363636363636365,Hawkish
소포/NNG,20,11,4,2.75,Hawkish
스팩/NNG,253,143,80,1.7875,Hawkish
산업소비자/NNG,19,9,6,1.5,Hawkish
산촌/NNG,24,20,4,5.0,Hawkish
세한/NNG,15,6,4,1.5,Hawkish
대출/NNG;금리/NNG;오르/VV;없/VA,17,11,4,2.75,Hawkish
모자이크/NNG,16,7,5,1.4,Hawkish
콜레라/NNG,21,13,2,6.5,Hawkish
입주/NNG;물량/NNG;부담/NNG,15,8,4,2.0,Hawkish
중무장/NNG,17,8,6,1.3333333333333333,Hawkish
대출/NNG;금리/NNG;역대/NNG;최저/NNG,23,14,5,2.8,Hawkish
수요/NNG;증가/NNG;기대/NNG;상승/NNG,15,7,3,2.3333333333333335,Hawkish
재개발조합/NNG,21,7,5,1.4,Hawkish
녹색금융/NNG,131,84,32,2.625,Hawkish
많/VA;재정/NNG;적자/NNG,18,10,6,1.6666666666666667,Hawkish
잠정/NNG;주택/NNG;판매/NNG;증가/NNG,19,10,6,1.6666666666666667,Hawkish
인제군/NNG,17,11,5,2.2,Hawkish
이익/NNG;실현/NNG;하락/NNG,21,11,6,1.8333333333333333,Hawkish
경기/NNG;선행/NNG;지수/NNG;오르/VV,21,8,4,2.0,Hawkish
금리/NNG;내리/VV;채권/NNG;가격/NNG;상승/NNG,18,8,3,2.6666666666666665,Hawkish
할매/NNG,35,24,10,2.4,Hawkish
작곡가/NNG,19,8,2,4.0,Hawkish
수료식/NNG,16,8,3,2.6666666666666665,Hawkish
주택/NNG;거래/NNG;급감/NNG,29,13,7,1.8571428571428572,Hawkish
국채/NNG;부도/NNG;위험/NNG,40,21,10,2.1,Hawkish
초고위험/NNG,81,49,25,1.96,Hawkish
수지구/NNG,23,15,7,2.142857142857143,Hawkish
청해/NNG,19,13,5,2.6,Hawkish
중국시장/NNG;불안/NNG,27,13,7,1.8571428571428572,Hawkish
고난도/NNG,20,12,5,2.4,Hawkish
희망근로프로젝트/NNG,27,14,7,2.0,Hawkish
항행/NNG,31,16,7,2.2857142857142856,Hawkish
중재원/NNG,25,16,7,2.2857142857142856,Hawkish
알사/NNG,15,4,1,4.0,Hawkish
실외/NNG,24,10,6,1.6666666666666667,Hawkish
양적완화/NNG;한계/NNG,16,9,3,3.0,Hawkish
세계/NNG;경기/NNG;개선/NNG,31,18,10,1.8,Hawkish
경비원/NNG,42,22,15,1.4666666666666666,Hawkish
경기/NNG;부양책/NNG;축소/NNG,36,16,12,1.3333333333333333,Hawkish
이칭/NNG,20,10,7,1.4285714285714286,Hawkish
국채/NNG;발행/NNG;실패/NNG,16,11,1,11.0,Hawkish
컨벤셔널방식/NNG,17,11,4,2.75,Hawkish
학령/NNG,16,10,3,3.3333333333333335,Hawkish
수족구병/NNG,28,16,6,2.6666666666666665,Hawkish
금융성채무/NNG,16,8,3,2.6666666666666665,Hawkish
유심/NNG,21,11,7,1.5714285714285714,Hawkish
귀촌/NNG,319,128,76,1.6842105263157894,Hawkish
가격/NNG;파운드/NNG;하락/NNG,42,26,11,2.3636363636363638,Hawkish
탈크/NNG,25,24,1,24.0,Hawkish
익사/NNG,22,14,7,2.0,Hawkish
열병식/NNG,81,55,22,2.5,Hawkish
북빌딩/NNG,29,12,7,1.7142857142857142,Hawkish
통화정책/NNG;당분간/MAG;금융/NNG;완화/NNG,38,24,7,3.4285714285714284,Hawkish
세계/NNG;교역/NNG;위축/NNG,23,11,7,1.5714285714285714,Hawkish
수출/NNG;감소/NNG;둔화/NNG,18,12,1,12.0,Hawkish
집값/NNG;회복/NNG,22,12,4,3.0,Hawkish
기업인수목적회사/NNG,49,29,14,2.0714285714285716,Hawkish
하락/NNG;채권/NNG;가격/NNG;강세/NNG,30,10,7,1.4285714285714286,Hawkish
임직원수/NNG,48,22,14,1.5714285714285714,Hawkish
cds/NNG;프리미엄/NNG;최저/NNG,19,8,5,1.6,Hawkish
재웅/NNG,60,29,22,1.3181818181818181,Hawkish
예인선/NNG,17,11,3,3.6666666666666665,Hawkish
트랜스포머/NNG,16,8,4,2.0,Hawkish
홀씨/NNG,112,63,26,2.423076923076923,Hawkish
보금자리주택지구/NNG,78,47,26,1.8076923076923077,Hawkish
디레버리징/NNG;차입/NNG;축소/NNG,25,10,7,1.4285714285714286,Hawkish
부채/NNG;증가/NNG;우려/NNG,30,16,10,1.6,Hawkish
지수/NNG;경기/NNG;확장/NNG;위축/NNG,34,18,9,2.0,Hawkish
사내근로복지기금/NNG,21,12,5,2.4,Hawkish
주택청약저축/NNG,41,24,11,2.1818181818181817,Hawkish
실적/NNG;시장/NNG;기대/NNG;웃돌/VV,19,7,4,1.75,Hawkish
장기물/NNG;오르/VV,63,33,15,2.2,Hawkish
습도/NNG,16,8,3,2.6666666666666665,Hawkish
훈련병/NNG,17,10,3,3.3333333333333335,Hawkish
왕세자/NNG,23,13,7,1.8571428571428572,Hawkish
pmi/NNG;오르/VV,27,18,8,2.25,Hawkish
국채/NNG;수익률/NNG;바닥/NNG,16,8,2,4.0,Hawkish
재정/NNG;적자/NNG;낮/VV,18,10,5,2.0,Hawkish
완화정책/NNG;되돌/VV,17,12,3,4.0,Hawkish
부채/NNG;거품/NNG,19,11,5,2.2,Hawkish
첨복/NNG,25,16,6,2.6666666666666665,Hawkish
음성인식/NNG,22,9,6,1.5,Hawkish
건전성/NNG;지표/NNG;양호/NNG,27,11,7,1.5714285714285714,Hawkish
시스템트레이딩/NNG,35,23,9,2.5555555555555554,Hawkish
워치콘/NNG,22,11,2,5.5,Hawkish
석해/NNG,45,31,7,4.428571428571429,Hawkish
조문단/NNG,22,15,0,inf,Hawkish
글로벌/NNG;유동성/NNG;넘/VV,21,10,2,5.0,Hawkish
국채/NNG;금리/NNG;상승/NNG;우려/NNG,18,9,5,1.8,Hawkish
산출물/NNG,16,12,3,4.0,Hawkish
외교가/NNG,19,10,7,1.4285714285714286,Hawkish
답해야/VV,27,14,10,1.4,Hawkish
이자이익/NNG;개선/NNG,18,9,6,1.5,Hawkish
긍정적/VAX;회복/NNG,19,10,5,2.0,Hawkish
양양군/NNG,16,15,0,inf,Hawkish
특허괴물/NNG,39,22,15,1.4666666666666666,Hawkish
나로호/NNG,157,96,48,2.0,Hawkish
반종/NNG,21,11,8,1.375,Hawkish
돌이/NNG,17,10,2,5.0,Hawkish
부동산/NNG;담보대출/NNG;모기지/NNG;금리/NNG;인상/NNG,25,13,6,2.1666666666666665,Hawkish
낙농업/NNG,26,11,8,1.375,Hawkish
도발/NNG;지정학/NNG;위험/NNG,24,14,6,2.3333333333333335,Hawkish
금리/NNG;입찰/NNG;호조/NNG,15,6,2,3.0,Hawkish
오픈api/NNG,21,16,2,8.0,Hawkish
원화/NNG;넘/VV,16,9,4,2.25,Hawkish
球/NNG,21,12,6,2.0,Hawkish
녹색인증/NNG,28,16,8,2.0,Hawkish
녹색채권/NNG,23,17,1,17.0,Hawkish
디도스/NNG,123,70,34,2.0588235294117645,Hawkish
발송장/NNG,16,13,3,4.333333333333333,Hawkish
예상/NNG;깨/VV;양적완화/NNG,16,5,3,1.6666666666666667,Hawkish
소비/NNG;지표/NNG;좋/VA,15,8,4,2.0,Hawkish
떡볶이/NNG,20,8,5,1.6,Hawkish
이재상품/NNG,15,10,3,3.3333333333333335,Hawkish
중환자실/NNG,33,16,10,1.6,Hawkish
순이익/NNG;웃돌/VV,27,11,8,1.375,Hawkish
인플레이션/NNG;당분간/MAG;억제/NNG,19,14,2,7.0,Hawkish
초크/NNG,15,9,5,1.8,Hawkish
루팅/NNG,23,11,6,1.8333333333333333,Hawkish
퀵서비스/NNG,19,6,4,1.5,Hawkish
홍지/NNG,42,22,14,1.5714285714285714,Hawkish
출구전략/NNG;핵심/NNG;금리/NNG;인상/NNG,21,13,6,2.1666666666666665,Hawkish
종편/NNG,139,66,46,1.434782608695652,Hawkish
글로벌/NNG;금융위기/NNG;벗어나/VV,18,8,3,2.6666666666666665,Hawkish
막걸리/NNG,198,109,40,2.725,Hawkish
